fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
1534;1535;0.00421;0.00711;0.00072;72.0;72.0;72.0;1.0;0.0;1;-30.0;30.0
1077;1767;0.01099;0.02496;0.00416;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
1077;1983;0.00579;0.01802;0.00198;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1075;1077;0.00025;0.00074;0.0001;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1136;1331;0.00041;0.00132;0.00013;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1151;1136;0.00273;0.00785;0.00077;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
1322;1151;0.00438;0.01438;0.00145;116.0;116.0;116.0;1.0;0.0;1;-30.0;30.0
1495;1322;0.00033;0.00099;0.00013;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1134;1136;0.00124;0.00364;0.00048;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1151;1150;0.00339;0.01107;0.00112;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1320;1322;0.00223;0.00678;0.00081;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2094;2061;0.0076;0.02306;0.00272;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1256;1481;0.00496;0.01413;0.0019;112.0;112.0;112.0;1.0;0.0;1;-30.0;30.0
1943;1808;0.00231;0.00744;0.00077;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1420;1869;0.00818;0.02017;0.00219;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
2075;1420;0.00471;0.01182;0.00132;57.0;57.0;57.0;1.0;0.0;1;-30.0;30.0
1418;1420;0.00091;0.00215;0.00023;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
1861;1061;0.00653;0.02058;0.00222;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2028;1507;0.01231;0.04033;0.00408;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1162;1859;0.02587;0.06818;0.00737;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
1750;1189;0.00496;0.01496;0.00179;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1770;2131;0.0014;0.00322;0.00053;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
2073;1452;0.00413;0.01289;0.00144;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2062;1899;0.0176;0.05686;0.00587;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1817;1143;0.00636;0.0205;0.00213;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1131;1767;0.0086;0.02802;0.00284;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2063;1768;0.0262;0.08496;0.00871;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1859;1574;0.01975;0.05372;0.00566;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
2042;1574;0.0019;0.00595;0.00067;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1364;2042;0.00264;0.0086;0.0009;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2041;2042;8.0e-5;0.00017;2.0e-5;72.0;72.0;72.0;1.0;0.0;1;-30.0;30.0
1482;2064;0.01174;0.03537;0.00421;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1106;1231;0.00562;0.01736;0.00193;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
2099;1209;0.00182;0.00587;0.00065;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1824;2099;0.0038;0.01215;0.00125;116.0;116.0;116.0;1.0;0.0;1;-30.0;30.0
1143;1824;0.00264;0.00818;0.00094;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2097;2099;8.0e-5;0.00017;2.0e-5;98.0;98.0;98.0;1.0;0.0;1;-30.0;30.0
1824;1823;0.00124;0.00364;0.00047;57.0;57.0;57.0;1.0;0.0;1;-30.0;30.0
1595;1703;0.0024;0.00727;0.00087;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2055;1155;0.00413;0.01355;0.00138;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1188;2055;0.00711;0.02322;0.00234;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2054;2055;0.00074;0.00231;0.00026;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2083;1221;0.00091;0.00273;0.00033;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1453;1221;0.00314;0.01355;0.00135;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1119;1453;0.00041;0.00124;0.00013;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1120;1454;0.00041;0.00132;0.00014;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1424;1220;0.00066;0.0024;0.00031;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1589;2112;0.01289;0.04099;0.00439;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1659;1748;0.01942;0.06355;0.00642;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
1747;1767;0.02091;0.06826;0.00692;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2047;1644;0.00174;0.00504;0.00052;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
1332;1181;0.0076;0.02281;0.00274;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1875;1512;0.00174;0.00504;0.00067;113.0;113.0;113.0;1.0;0.0;1;-30.0;30.0
1257;2135;0.00413;0.01182;0.00159;113.0;113.0;113.0;1.0;0.0;1;-30.0;30.0
1549;1068;0.01248;0.03967;0.00426;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1412;1275;0.00347;0.01008;0.00131;113.0;113.0;113.0;1.0;0.0;1;-30.0;30.0
1957;1412;0.00364;0.01174;0.00124;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1410;1412;0.0;0.00083;1.0e-5;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1738;2145;0.00471;0.01554;0.00157;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2004;1454;0.00446;0.01281;0.00175;113.0;113.0;113.0;1.0;0.0;1;-30.0;30.0
1590;1708;0.02769;0.07157;0.00735;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
1067;1733;0.00083;0.00248;0.00032;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1068;1734;0.00083;0.00248;0.00033;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2094;2104;0.00554;0.01711;0.00194;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1814;1869;0.00612;0.01636;0.00185;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
1729;1767;0.00314;0.00884;0.00119;112.0;112.0;112.0;1.0;0.0;1;-30.0;30.0
1069;1813;0.00074;0.00223;0.00027;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1070;1814;0.00066;0.00207;0.00025;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1305;1898;0.00033;0.00099;0.00013;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1306;1899;0.00033;0.00091;0.00012;111.0;111.0;111.0;1.0;0.0;1;-30.0;30.0
1505;1067;0.00033;0.00091;0.00012;111.0;111.0;111.0;1.0;0.0;1;-30.0;30.0
1506;1068;0.00041;0.00124;0.00016;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1959;1986;0.0043;0.01256;0.00157;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1250;1256;0.00017;0.0005;7.0e-5;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1251;1257;0.00017;0.00058;7.0e-5;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1243;1221;0.00066;0.00215;0.00022;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1244;1220;0.00066;0.00207;0.00021;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1453;1209;0.00355;0.01149;0.00116;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2023;2019;0.00413;0.01355;0.00136;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1717;1157;0.00479;0.01537;0.00163;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1566;2065;0.00149;0.00479;0.00048;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2149;1611;0.00091;0.00256;0.00033;112.0;112.0;112.0;1.0;0.0;1;-30.0;30.0
1451;2149;0.00463;0.01446;0.00163;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2147;2149;0.0;8.0e-5;0.0;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1142;1609;0.00488;0.01719;0.00191;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2216;2332;0.00064;0.00483;0.00047;123.0;123.0;123.0;1.0;0.0;1;-30.0;30.0
2543;2400;0.03347;0.05893;0.00578;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2680;2400;0.02959;0.05471;0.00503;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2680;2401;0.03306;0.0586;0.00557;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2507;2414;0.04802;0.10264;0.01344;63.0;63.0;63.0;1.0;0.0;1;-30.0;30.0
2414;2166;0.0138;0.02421;0.0023;63.0;63.0;63.0;1.0;0.0;1;-30.0;30.0
2220;2213;0.05636;0.10521;0.01021;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2618;2264;0.05893;0.12397;0.01197;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2215;2204;0.02174;0.05;0.00501;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2368;2204;0.03471;0.06744;0.00663;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2214;2161;0.01971;0.06676;0.00661;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2552;2168;0.02486;0.04348;0.00415;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2518;2206;0.02228;0.07545;0.00747;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2553;2211;0.02521;0.08264;0.00847;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2546;2583;0.02066;0.06686;0.00692;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2358;2407;0.05967;0.10455;0.00995;87.0;87.0;87.0;1.0;0.0;1;-30.0;30.0
2186;2691;0.02711;0.04612;0.00445;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
2538;2691;0.03366;0.11402;0.01129;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2671;2427;0.02413;0.07851;0.0082;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2220;2218;0.01835;0.06256;0.00605;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2355;2458;0.02497;0.08457;0.00837;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2620;2541;0.02236;0.07573;0.0075;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2637;2450;0.01654;0.05601;0.00554;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2600;2637;0.02679;0.09072;0.00898;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2600;2235;0.01445;0.04894;0.00484;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2296;2637;0.02042;0.03616;0.00345;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2564;2438;0.03204;0.10852;0.01074;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2566;2478;0.01612;0.05281;0.00541;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2272;2522;0.0166;0.05623;0.00557;10.0;10.0;10.0;1.0;0.0;1;-30.0;30.0
2451;2363;0.10413;0.16851;0.01897;86.0;86.0;86.0;1.0;0.0;1;-30.0;30.0
2452;2636;0.03306;0.04959;0.00605;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2636;2305;0.1;0.16529;0.01822;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2381;2636;0.0157;0.04628;0.00501;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2437;2189;0.0338;0.05537;0.00595;67.0;67.0;67.0;1.0;0.0;1;-30.0;30.0
2437;2276;0.0157;0.04628;0.00501;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2364;2304;0.02893;0.04711;0.0053;86.0;86.0;86.0;1.0;0.0;1;-30.0;30.0
2633;2626;0.00055;0.00182;0.02683;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2560;2190;0.01198;0.04056;0.00401;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2504;2616;0.00266;0.00902;0.00089;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2505;2617;0.00266;0.00902;0.00089;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2614;2305;0.00331;0.00579;0.00061;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2627;2614;0.00992;0.02231;0.00242;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2616;2304;0.02562;0.0438;0.00455;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
2616;2190;0.00413;0.00661;0.00073;85.0;85.0;85.0;1.0;0.0;1;-30.0;30.0
2626;2617;0.01818;0.03554;0.0039;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2617;2190;0.00413;0.00661;0.00073;85.0;85.0;85.0;1.0;0.0;1;-30.0;30.0
2657;2448;0.00877;0.02969;0.00294;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2560;2657;0.00445;0.01505;0.00149;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2625;2657;0.00497;0.01683;0.00167;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2500;2189;0.0157;0.04793;0.00515;116.0;116.0;116.0;1.0;0.0;1;-30.0;30.0
2500;2447;0.00744;0.02397;0.00257;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2634;2592;0.0157;0.02727;0.00264;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2624;2447;0.00744;0.02562;0.00278;123.0;123.0;123.0;1.0;0.0;1;-30.0;30.0
2624;2606;0.00165;0.00413;0.00041;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
2634;2606;0.00909;0.0281;0.00307;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
2607;2448;0.00909;0.02975;0.00319;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2607;2593;0.00909;0.0281;0.00307;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
2434;2447;0.02314;0.05868;0.00574;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
2570;2448;0.01372;0.04446;0.00439;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2438;2448;0.02231;0.07182;0.00702;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2658;2448;0.02489;0.08432;0.00835;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2604;2658;0.01362;0.04612;0.00457;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2516;2447;0.0295;0.0999;0.00989;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2276;2410;0.00752;0.01256;0.0013;57.0;57.0;57.0;1.0;0.0;1;-30.0;30.0
2570;2407;0.06215;0.10504;0.01058;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
2683;2434;0.03967;0.06942;0.00666;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2632;2592;0.00496;0.0157;0.0008;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2646;2190;0.01438;0.02405;0.00249;87.0;87.0;87.0;1.0;0.0;1;-30.0;30.0
2438;2646;0.03876;0.06463;0.00668;87.0;87.0;87.0;1.0;0.0;1;-30.0;30.0
2646;2409;0.01165;0.02124;0.00221;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2270;2305;0.01157;0.01983;0.00194;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
2270;2593;0.00794;0.01591;0.00153;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2613;2304;0.00331;0.00579;0.00055;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2613;2460;0.00909;0.01736;0.00165;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2631;2305;0.01157;0.01893;0.00201;86.0;86.0;86.0;1.0;0.0;1;-30.0;30.0
2632;2304;0.01157;0.01893;0.00191;86.0;86.0;86.0;1.0;0.0;1;-30.0;30.0
2632;2269;0.00083;0.00248;0.00027;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2612;2592;0.01523;0.0484;0.00476;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2609;2593;0.01157;0.03636;0.00399;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2608;2611;0.00707;0.02395;0.00237;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2609;2545;0.02562;0.08264;0.00854;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2545;2499;0.02149;0.06942;0.00711;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2459;2592;0.00992;0.01736;0.00172;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2631;2608;0.01983;0.0338;0.00329;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
2305;2189;0.02561;0.04415;0.00429;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
2660;2304;0.01774;0.0304;0.00298;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
2162;2305;0.005;0.00879;0.00084;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2692;2536;0.0281;0.04876;0.00477;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2162;2692;0.023;0.04027;0.00384;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2583;2438;0.02546;0.08496;0.00635;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2253;2377;0.03771;0.12774;0.01265;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2458;2253;0.02896;0.10088;0.00999;124.0;124.0;124.0;1.0;0.0;1;-30.0;30.0
2481;2473;0.08066;0.14207;0.01348;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2610;2220;0.04116;0.10446;0.01043;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
2684;2610;0.05808;0.10375;0.00991;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2620;2422;0.02504;0.04289;0.00428;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
2569;2540;0.01661;0.0538;0.00557;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2209;2572;0.0157;0.05157;0.00528;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2572;2468;0.02479;0.08132;0.00834;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2645;2377;0.03891;0.06806;0.00649;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2645;2619;0.00102;0.00347;0.00034;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2645;2238;0.03237;0.05888;0.00583;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2417;2227;0.00292;0.00988;0.00098;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2226;2208;0.00603;0.01785;0.00183;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2587;2237;0.04207;0.14132;0.01394;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2587;2192;0.02992;0.10136;0.01003;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2192;2469;0.01165;0.03957;0.00392;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2172;2462;0.00372;0.01248;0.00116;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2198;2207;0.00537;0.01512;0.00153;112.0;112.0;112.0;1.0;0.0;1;-30.0;30.0
2590;2496;0.00413;0.01405;0.00138;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2198;2227;0.00074;0.00231;0.00024;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
2673;2501;0.00711;0.01942;0.00201;110.0;110.0;110.0;1.0;0.0;1;-30.0;30.0
2155;2226;0.00499;0.01691;0.00147;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2649;2468;0.01917;0.06388;0.00598;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2649;2494;0.0038;0.01264;0.00119;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2649;2466;0.00116;0.0038;0.00038;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2682;2284;0.01455;0.05314;0.00523;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2406;2630;0.02008;0.06818;0.00674;10.0;10.0;10.0;1.0;0.0;1;-30.0;30.0
2436;2284;0.01711;0.05769;0.00567;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2539;2377;0.03196;0.05589;0.00533;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2539;2295;0.01848;0.03232;0.00308;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2295;2271;0.02901;0.05165;0.00489;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2413;2271;0.01661;0.0295;0.00288;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2494;2463;0.00793;0.02678;0.00264;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2466;2463;0.00864;0.0173;0.00166;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2433;2165;0.0376;0.0676;0.00651;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2467;2300;0.01413;0.04628;0.00475;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2439;2245;0.01;0.03479;0.00317;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2673;2155;0.0061;0.02065;0.00204;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2384;2175;0.02213;0.07514;0.00742;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2508;2175;0.04678;0.05793;0.00462;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2544;2542;0.05388;0.0943;0.00898;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2427;2245;0.0414;0.08355;0.00786;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2490;2461;0.00968;0.03279;0.00325;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2379;2377;0.00033;0.00041;0.0;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2164;2208;0.01165;0.03463;0.00356;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2484;2208;0.02204;0.07467;0.00739;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2228;2484;0.01214;0.04112;0.00407;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2554;2422;0.04033;0.06893;0.00692;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
2610;2481;0.03364;0.08545;0.00874;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2651;2468;0.01669;0.03529;0.00341;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2651;2603;0.0576;0.12215;0.01179;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2610;2540;0.03529;0.06033;0.00605;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
2260;2377;0.06808;0.1244;0.01294;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2542;2260;0.0043;0.01028;0.00143;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2300;2472;0.01612;0.05405;0.00532;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2620;2397;0.03967;0.06934;0.00663;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2528;2472;0.02397;0.04223;0.00414;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2528;2295;0.04645;0.08174;0.00801;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2185;2473;0.02276;0.0771;0.00763;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2554;2419;0.01124;0.03818;0.00378;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2543;2481;0.02347;0.05785;0.00593;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2466;2469;0.00983;0.03322;0.00328;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2228;2237;0.01393;0.04721;0.00467;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2235;2236;0.00688;0.02328;0.0023;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2544;2397;0.0343;0.06;0.00574;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2384;2377;0.00389;0.01322;0.0013;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2682;2469;0.0605;0.11818;0.01159;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2527;2300;0.00615;0.02083;0.00206;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2569;2527;0.00759;0.02569;0.00254;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2485;2226;0.00519;0.01413;0.00143;110.0;110.0;110.0;1.0;0.0;1;-30.0;30.0
2603;2405;0.06744;0.11802;0.01126;10.0;10.0;10.0;1.0;0.0;1;-30.0;30.0
2185;2439;0.01452;0.04917;0.00487;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2485;2418;0.00182;0.00455;0.00046;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2461;2227;0.00259;0.00876;0.00087;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2467;2491;0.0019;0.00603;0.00061;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2462;2357;0.00174;0.00479;0.00048;110.0;110.0;110.0;1.0;0.0;1;-30.0;30.0
2467;2207;0.00686;0.02198;0.00228;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2514;2433;0.01702;0.05512;0.00571;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2501;2492;0.01028;0.02164;0.0021;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2554;2226;0.01126;0.03814;0.00378;91.0;91.0;91.0;1.0;0.0;1;-30.0;30.0
2652;2490;0.00303;0.01029;0.00102;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2172;2652;0.00617;0.01736;0.00174;112.0;112.0;112.0;1.0;0.0;1;-30.0;30.0
2230;2473;0.00731;0.01279;0.00122;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2495;2472;0.00959;0.02474;0.00251;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
2496;2473;0.00959;0.02474;0.00251;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
2388;2472;0.01344;0.02383;0.00227;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2388;2493;0.00698;0.01279;0.00098;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2280;2473;0.00574;0.01944;0.00192;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
2491;2420;0.00339;0.01099;0.00114;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2420;2227;0.00281;0.00909;0.00094;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2419;2493;0.01475;0.04998;0.00495;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2590;2491;0.00405;0.01339;0.00138;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
